Count,sender,sender_id,receiver,receiver_id,amount,currency,Mt,year,direction,category,send region,receiver region,mx/mt
5774,Industrial and Commercial Bank of China,IACBCASEWNX,RAK Bank,RBRAMEAANF7,5944.25,USD,MT760,2016,Outgoing,Investment,Caribbean,Middle East,MT
5775,Emirates NBD,ENEMMEA6RXO,Sharjah Islamic Bank,SIBSMEAWAQ7,15066.6,EUR,MT799,2017,Incoming,FX Settlement,Middle East,Middle East,MT
5776,Bank of America,BOABAPYTBUG,United Arab Bank,UABUMEAPCIA,4712.13,GBP,MT950,2019,Incoming,Interbank Settlement,Asia Pacific,Middle East,MT
5777,Morgan Stanley,MSMOAFSRT5V,United Arab Bank,UABUMEAPCIA,7562.88,USD,MT799,2016,Incoming,Corporate Payment,Africa,Middle East,MT
5778,Dubai Islamic Bank,DIBDMEA5E82,Mashreq Bank,MBMAMEAE4ZY,265483.34,USD,MT910,2016,Outgoing,Trade Finance,Middle East,Middle East,MT
5779,Standard Chartered,SCSTSAJOP2N,National Bank of Fujairah,NBOFMEAE56L,29897.14,CHF,MT910,2021,Incoming,Treasury Operations,South Asia,Middle East,MT
5780,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Dubai Islamic Bank,DIBDMEA5E82,160909.94,AED,MT950,2021,Outgoing,Loan Disbursement,Asia Pacific,Middle East,MT
5781,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Abu Dhabi Commercial Bank,ADCBMEAD03P,6114.81,EUR,MT103,2018,Incoming,FX Settlement,Asia Pacific,Middle East,MT
5782,Emirates NBD,ENEMMEA6RXO,Sharjah Islamic Bank,SIBSMEAWAQ7,9244.64,USD,MT950,2016,Incoming,Retail Payment,Middle East,Middle East,MT
5783,Emirates NBD,ENEMMEA6RXO,Bank of China,BOCBLAUE3HB,191596.31,AED,MT940,2021,Outgoing,Trade Finance,Middle East,Central Asia,MT
5784,Deutsche Bank,DBDEAFDWKG7,Abu Dhabi Commercial Bank,ADCBMEAD03P,9829.42,GBP,MT910,2021,Incoming,Investment,Africa,South Asia,MT
5785,Credit Suisse,CSCREUD3JR5,Abu Dhabi Islamic Bank,ADIBMEAAD1L,11199.78,EUR,MT950,2015,Outgoing,Retail Payment,Europe,Middle East,MT
5786,Bank of China,BOCBLAUE3HB,Abu Dhabi Commercial Bank,ADCBMEAD03P,1933.55,EUR,MT910,2020,Outgoing,Interbank Settlement,Latin America,Middle East,MT
5787,Wells Fargo,WFWENAPH7O1,Royal Bank of Canada,RBOCAPJ0UHW,12599.47,GBP,MT103,2021,Outgoing,Loan Disbursement,North America,Southeast Asia,MT
5788,Credit Suisse,CSCREUD3JR5,First Abu Dhabi Bank,FADBMEA2699,6589.46,USD,MT950,2016,Incoming,Corporate Payment,Europe,Middle East,MT
5789,Industrial and Commercial Bank of China,IACBCASEWNX,United Arab Bank,UABUMEAPCIA,24468.66,USD,MT910,2021,Incoming,Treasury Operations,Caribbean,Middle East,MT
5790,HSBC,HSBCSAJE8V3,Commercial Bank of Dubai,CBODMEA7WUU,116118.95,AED,MT760,2023,Incoming,Retail Payment,South Asia,Middle East,MT
5791,Standard Chartered,SCSTSAJOP2N,Sharjah Islamic Bank,SIBSMEAWAQ7,4442.38,USD,MT103,2016,Incoming,Retail Payment,South Asia,Middle East,MT
5792,Royal Bank of Canada,RBOCAPJ0UHW,Dubai Islamic Bank,DIBDMEA5E82,5428.03,USD,MT103,2022,Outgoing,Retail Payment,Asia Pacific,Middle East,MT
5793,First Abu Dhabi Bank,FADBMEA2699,Mashreq Bank,MBMAMEAE4ZY,9494.13,USD,MT700,2016,Outgoing,Loan Disbursement,Middle East,Middle East,MT
5794,Standard Chartered,SCSTSAJOP2N,Royal Bank of Canada,RBOCAPJ0UHW,5727.88,USD,MT950,2020,Outgoing,Corporate Payment,South Asia,Latin America,MT
5795,Morgan Stanley,MSMOAFSRT5V,Abu Dhabi Islamic Bank,ADIBMEAAD1L,2246.2,USD,MT910,2019,Outgoing,Loan Disbursement,Africa,Middle East,MT
5796,Standard Chartered,SCSTSAJOP2N,Commercial Bank of Dubai,CBODMEA7WUU,367436.18,AED,MT760,2022,Outgoing,Interbank Settlement,South Asia,Middle East,MT
5797,Mashreq Bank,MBMAMEAE4ZY,Dubai Islamic Bank,DIBDMEA5E82,213668.42,AUD,MT940,2022,Outgoing,Retail Payment,Middle East,Middle East,MT
5798,Citibank,CCITCSAWGWT,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,39794.7,EUR,MT202,2015,Outgoing,Retail Payment,Central Asia,Middle East,MT
5799,Barclays,BBARCAJJO3R,RAK Bank,RBRAMEAANF7,19866.7,AED,MT799,2021,Outgoing,Treasury Operations,Caribbean,Middle East,MT
5800,Morgan Stanley,MSMOAFSRT5V,UBS,UBSXCAE3O4P,74790.53,EUR,MT700,2018,Incoming,Interbank Settlement,Africa,Europe,MT
5801,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Wells Fargo,WFWENAPH7O1,11135.56,USD,MT103,2019,Outgoing,FX Settlement,Asia Pacific,Latin America,MT
5802,Morgan Stanley,MSMOAFSRT5V,Emirates NBD,ENEMMEA6RXO,21243.5,EUR,MT950,2017,Outgoing,Interbank Settlement,Africa,Southeast Asia,MT
5803,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Bank of China,BOCBLAUE3HB,201523.77,USD,MT202,2022,Outgoing,Trade Finance,Asia Pacific,North America,MT
5804,UBS,UBSXCAE3O4P,RAK Bank,RBRAMEAANF7,6903.37,USD,MT940,2022,Outgoing,Loan Disbursement,Caribbean,Middle East,MT
5805,Bank of China,BOCBLAUE3HB,United Arab Bank,UABUMEAPCIA,59501.56,EUR,MT940,2021,Incoming,Interbank Settlement,Latin America,Middle East,MT
5806,Emirates NBD,ENEMMEA6RXO,Emirates NBD,ENEMMEA6RXO,2654.26,GBP,MT950,2019,Incoming,Interbank Settlement,Middle East,Middle East,MT
5807,Standard Chartered,SCSTSAJOP2N,RAK Bank,RBRAMEAANF7,96800.36,AED,MT700,2019,Incoming,Treasury Operations,South Asia,Middle East,MT
5808,JPMorgan Chase,JCJPCSPOOGD,Abu Dhabi Commercial Bank,ADCBMEAD03P,6529.47,EUR,MT103,2015,Incoming,FX Settlement,Central Asia,Middle East,MT
5809,Goldman Sachs,GSGOAPYB7P0,Emirates NBD,ENEMMEA6RXO,5613.05,USD,MT103,2023,Incoming,Trade Finance,Asia Pacific,Middle East,MT
5810,Industrial and Commercial Bank of China,IACBCASEWNX,Goldman Sachs,GSGOAPYB7P0,75698.76,USD,MT760,2021,Incoming,Loan Disbursement,Caribbean,Europe,MT
5811,Credit Suisse,CSCREUD3JR5,JPMorgan Chase,JCJPCSPOOGD,23955.89,AED,MT103,2015,Outgoing,Investment,Europe,Africa,MT
5812,Royal Bank of Canada,RBOCAPJ0UHW,Dubai Islamic Bank,DIBDMEA5E82,25126.51,USD,MT103,2017,Incoming,Corporate Payment,Asia Pacific,Southeast Asia,MT
5813,Bank of America,BOABAPYTBUG,Mashreq Bank,MBMAMEAE4ZY,109429.34,AED,MT700,2022,Incoming,Treasury Operations,Asia Pacific,Middle East,MT
5814,Goldman Sachs,GSGOAPYB7P0,RAK Bank,RBRAMEAANF7,35030.88,USD,MT799,2023,Incoming,Treasury Operations,Asia Pacific,Middle East,MT
5815,Emirates NBD,ENEMMEA6RXO,RAK Bank,RBRAMEAANF7,6781219.0,JPY,MT910,2018,Incoming,Loan Disbursement,Middle East,Middle East,MT
5816,BNP Paribas,BPBNSAGC7SV,Deutsche Bank,DBDEAFDWKG7,39484.94,EUR,MT103,2016,Incoming,Treasury Operations,South Asia,Africa,MT
5817,UBS,UBSXCAE3O4P,Commercial Bank of Dubai,CBODMEA7WUU,4339.46,USD,MT799,2019,Incoming,Retail Payment,Caribbean,Middle East,MT
5818,Standard Chartered,SCSTSAJOP2N,Bank of China,BOCBLAUE3HB,355582.0,JPY,MT950,2022,Incoming,Loan Disbursement,South Asia,Southeast Asia,MT
5819,Bank of America,BOABAPYTBUG,Mashreq Bank,MBMAMEAE4ZY,896.24,EUR,MT950,2021,Incoming,Trade Finance,Asia Pacific,Middle East,MT
5820,Morgan Stanley,MSMOAFSRT5V,HSBC,HSBCSAJE8V3,268832.86,AED,MT910,2022,Outgoing,FX Settlement,Africa,Africa,MT
5821,Wells Fargo,WFWENAPH7O1,Dubai Islamic Bank,DIBDMEA5E82,23539.9,EUR,MT760,2015,Outgoing,Corporate Payment,North America,Middle East,MT
5822,Abu Dhabi Commercial Bank,ADCBMEAD03P,First Abu Dhabi Bank,FADBMEA2699,10290.5,CAD,MT760,2017,Outgoing,Treasury Operations,Middle East,Middle East,MT
5823,HSBC,HSBCSAJE8V3,Dubai Islamic Bank,DIBDMEA5E82,1046603.0,JPY,MT799,2023,Incoming,FX Settlement,South Asia,Middle East,MT
5824,Emirates NBD,ENEMMEA6RXO,First Abu Dhabi Bank,FADBMEA2699,46871.29,AED,MT202,2023,Outgoing,FX Settlement,Middle East,Middle East,MT
5825,JPMorgan Chase,JCJPCSPOOGD,Sharjah Islamic Bank,SIBSMEAWAQ7,45576.83,CAD,MT103,2019,Outgoing,Treasury Operations,Central Asia,Middle East,MT
5826,Credit Suisse,CSCREUD3JR5,Royal Bank of Canada,RBOCAPJ0UHW,27970.44,EUR,MT799,2021,Incoming,Interbank Settlement,Europe,Latin America,MT
5827,Royal Bank of Canada,RBOCAPJ0UHW,Mashreq Bank,MBMAMEAE4ZY,1946.25,USD,MT950,2018,Incoming,Loan Disbursement,Asia Pacific,Middle East,MT
5828,UBS,UBSXCAE3O4P,Dubai Islamic Bank,DIBDMEA5E82,166762.87,EUR,MT202,2016,Outgoing,FX Settlement,Caribbean,Middle East,MT
5829,Bank of America,BOABAPYTBUG,Dubai Islamic Bank,DIBDMEA5E82,1024083.48,AED,MT760,2021,Incoming,Trade Finance,Asia Pacific,Middle East,MT
5830,BNP Paribas,BPBNSAGC7SV,Bank of America,BOABAPYTBUG,2632.54,GBP,MT202,2018,Incoming,FX Settlement,South Asia,South Asia,MT
5831,HSBC,HSBCSAJE8V3,United Arab Bank,UABUMEAPCIA,24189.32,USD,MT910,2016,Outgoing,Investment,South Asia,Middle East,MT
5832,Emirates NBD,ENEMMEA6RXO,United Arab Bank,UABUMEAPCIA,761017.0,JPY,MT799,2015,Outgoing,Corporate Payment,Middle East,Middle East,MT
5833,Citibank,CCITCSAWGWT,Wells Fargo,WFWENAPH7O1,25637.65,CAD,MT202,2021,Outgoing,FX Settlement,Central Asia,South Asia,MT
5834,Goldman Sachs,GSGOAPYB7P0,Emirates NBD,ENEMMEA6RXO,7483.16,EUR,MT202,2015,Outgoing,Corporate Payment,Asia Pacific,Middle East,MT
5835,First Abu Dhabi Bank,FADBMEA2699,United Arab Bank,UABUMEAPCIA,13397.47,USD,MT910,2017,Outgoing,FX Settlement,Middle East,Middle East,MT
5836,First Abu Dhabi Bank,FADBMEA2699,United Arab Bank,UABUMEAPCIA,13622.45,AED,MT910,2020,Outgoing,Treasury Operations,Middle East,Middle East,MT
5837,UBS,UBSXCAE3O4P,Mashreq Bank,MBMAMEAE4ZY,8518.98,USD,MT760,2016,Incoming,Interbank Settlement,Caribbean,Middle East,MT
5838,Morgan Stanley,MSMOAFSRT5V,Sharjah Islamic Bank,SIBSMEAWAQ7,20080.59,CHF,MT910,2015,Incoming,Trade Finance,Africa,Middle East,MT
5839,Morgan Stanley,MSMOAFSRT5V,United Arab Bank,UABUMEAPCIA,6239.23,EUR,MT760,2016,Incoming,Trade Finance,Africa,Middle East,MT
5840,Bank of America,BOABAPYTBUG,National Bank of Fujairah,NBOFMEAE56L,128671.96,CNY,MT950,2017,Incoming,Investment,Asia Pacific,Middle East,MT
5841,Deutsche Bank,DBDEAFDWKG7,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,2556.69,USD,MT910,2019,Outgoing,Treasury Operations,Africa,South Asia,MT
5842,Deutsche Bank,DBDEAFDWKG7,First Abu Dhabi Bank,FADBMEA2699,45774.57,USD,MT202,2020,Incoming,Retail Payment,Africa,Middle East,MT
5843,Mashreq Bank,MBMAMEAE4ZY,Commercial Bank of Dubai,CBODMEA7WUU,2295.68,GBP,MT940,2017,Incoming,Investment,Middle East,Middle East,MT
5844,Emirates NBD,ENEMMEA6RXO,United Arab Bank,UABUMEAPCIA,3975.29,EUR,MT940,2016,Outgoing,Interbank Settlement,Middle East,Middle East,MT
5845,Abu Dhabi Commercial Bank,ADCBMEAD03P,Mashreq Bank,MBMAMEAE4ZY,9038.82,USD,MT202,2017,Outgoing,Trade Finance,Middle East,Europe,MT
5846,Standard Chartered,SCSTSAJOP2N,First Abu Dhabi Bank,FADBMEA2699,24659.12,USD,MT950,2023,Incoming,Trade Finance,South Asia,Middle East,MT
5847,Barclays,BBARCAJJO3R,Bank of China,BOCBLAUE3HB,12135.93,EUR,MT940,2020,Incoming,Corporate Payment,Caribbean,Africa,MT
5848,Bank of China,BOCBLAUE3HB,Emirates NBD,ENEMMEA6RXO,74527.89,CNY,MT910,2021,Incoming,Loan Disbursement,Latin America,Middle East,MT
5849,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Commercial Bank of Dubai,CBODMEA7WUU,1715579.0,JPY,MT799,2018,Incoming,Loan Disbursement,Asia Pacific,Middle East,MT
5850,HSBC,HSBCSAJE8V3,Abu Dhabi Commercial Bank,ADCBMEAD03P,19632.92,USD,MT103,2022,Outgoing,Investment,South Asia,Middle East,MT
5851,Credit Suisse,CSCREUD3JR5,Sharjah Islamic Bank,SIBSMEAWAQ7,93419.34,AED,MT940,2016,Outgoing,Treasury Operations,Europe,Middle East,MT
5852,Royal Bank of Canada,RBOCAPJ0UHW,Mashreq Bank,MBMAMEAE4ZY,3963.2,USD,MT910,2016,Outgoing,FX Settlement,Asia Pacific,Middle East,MT
5853,Dubai Islamic Bank,DIBDMEA5E82,RAK Bank,RBRAMEAANF7,23563.57,USD,MT760,2019,Incoming,Investment,Middle East,Middle East,MT
5854,Goldman Sachs,GSGOAPYB7P0,Deutsche Bank,DBDEAFDWKG7,49618.79,USD,MT103,2017,Outgoing,Retail Payment,Asia Pacific,South Asia,MT
5855,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Abu Dhabi Commercial Bank,ADCBMEAD03P,59783.97,AED,MT950,2019,Incoming,FX Settlement,Asia Pacific,Middle East,MT
5856,Citibank,CCITCSAWGWT,Sharjah Islamic Bank,SIBSMEAWAQ7,11705.96,GBP,MT202,2020,Outgoing,Trade Finance,Central Asia,Middle East,MT
5857,Standard Chartered,SCSTSAJOP2N,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,27010.46,GBP,MT950,2021,Incoming,Loan Disbursement,South Asia,Middle East,MT
5858,Deutsche Bank,DBDEAFDWKG7,National Bank of Fujairah,NBOFMEAE56L,32524.49,AED,MT760,2023,Incoming,Investment,Africa,Middle East,MT
5859,Dubai Islamic Bank,DIBDMEA5E82,JPMorgan Chase,JCJPCSPOOGD,44804.55,EUR,MT910,2018,Outgoing,Retail Payment,Middle East,Central Asia,MT
5860,Wells Fargo,WFWENAPH7O1,Deutsche Bank,DBDEAFDWKG7,30260.15,SGD,MT799,2018,Incoming,Retail Payment,North America,South Asia,MT
5861,Citibank,CCITCSAWGWT,Royal Bank of Canada,RBOCAPJ0UHW,44316.33,USD,MT950,2022,Outgoing,Retail Payment,Central Asia,Caribbean,MT
5862,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,600628.88,USD,MT950,2016,Outgoing,FX Settlement,Asia Pacific,Middle East,MT
5863,Mashreq Bank,MBMAMEAE4ZY,Sharjah Islamic Bank,SIBSMEAWAQ7,53285.71,EUR,MT940,2018,Outgoing,Trade Finance,Middle East,Middle East,MT
5864,UBS,UBSXCAE3O4P,Commercial Bank of Dubai,CBODMEA7WUU,34897.62,USD,MT760,2015,Outgoing,FX Settlement,Caribbean,Middle East,MT
5865,Standard Chartered,SCSTSAJOP2N,Abu Dhabi Islamic Bank,ADIBMEAAD1L,7713.9,GBP,MT760,2015,Incoming,Retail Payment,South Asia,Middle East,MT
5866,Abu Dhabi Commercial Bank,ADCBMEAD03P,Abu Dhabi Islamic Bank,ADIBMEAAD1L,1427.61,USD,MT950,2019,Incoming,FX Settlement,Middle East,Middle East,MT
5867,Royal Bank of Canada,RBOCAPJ0UHW,UBS,UBSXCAE3O4P,40408.57,AED,MT760,2023,Outgoing,Loan Disbursement,Asia Pacific,Africa,MT
5868,Morgan Stanley,MSMOAFSRT5V,National Bank of Fujairah,NBOFMEAE56L,12102.32,USD,MT760,2022,Outgoing,Investment,Africa,Middle East,MT
5869,Royal Bank of Canada,RBOCAPJ0UHW,Dubai Islamic Bank,DIBDMEA5E82,4846.86,EUR,MT950,2015,Outgoing,Interbank Settlement,Asia Pacific,Asia Pacific,MT
5870,Industrial and Commercial Bank of China,IACBCASEWNX,Mashreq Bank,MBMAMEAE4ZY,45408.51,AED,MT940,2018,Outgoing,Treasury Operations,Caribbean,Middle East,MT
5871,Abu Dhabi Commercial Bank,ADCBMEAD03P,Bank of America,BOABAPYTBUG,11121.95,USD,MT910,2016,Incoming,Loan Disbursement,Middle East,North America,MT
5872,BNP Paribas,BPBNSAGC7SV,Emirates NBD,ENEMMEA6RXO,7540.04,USD,MT940,2023,Outgoing,Interbank Settlement,South Asia,Central Asia,MT
5873,BNP Paribas,BPBNSAGC7SV,Mashreq Bank,MBMAMEAE4ZY,19027.95,EUR,MT700,2022,Outgoing,Loan Disbursement,South Asia,Middle East,MT
5874,Abu Dhabi Commercial Bank,ADCBMEAD03P,Dubai Islamic Bank,DIBDMEA5E82,588527.0,JPY,MT799,2021,Incoming,Loan Disbursement,Middle East,Middle East,MT
5875,BNP Paribas,BPBNSAGC7SV,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,7462.97,EUR,MT202,2018,Incoming,Treasury Operations,South Asia,Middle East,MT
5876,HSBC,HSBCSAJE8V3,Credit Suisse,CSCREUD3JR5,90459.53,EUR,MT799,2016,Outgoing,Investment,South Asia,Africa,MT
5877,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,49275.85,USD,MT202,2016,Incoming,Interbank Settlement,Asia Pacific,Middle East,MT
5878,Standard Chartered,SCSTSAJOP2N,RAK Bank,RBRAMEAANF7,16782.23,USD,MT799,2020,Outgoing,Corporate Payment,South Asia,Middle East,MT
5879,JPMorgan Chase,JCJPCSPOOGD,Sharjah Islamic Bank,SIBSMEAWAQ7,13542.94,USD,MT950,2021,Outgoing,Trade Finance,Central Asia,Middle East,MT
5880,UBS,UBSXCAE3O4P,Bank of America,BOABAPYTBUG,6200.47,USD,MT202,2018,Outgoing,Treasury Operations,Caribbean,North America,MT
5881,JPMorgan Chase,JCJPCSPOOGD,BNP Paribas,BPBNSAGC7SV,1351.93,USD,MT940,2018,Incoming,Investment,Central Asia,North America,MT
5882,Emirates NBD,ENEMMEA6RXO,Abu Dhabi Commercial Bank,ADCBMEAD03P,6182.4,CAD,MT940,2018,Incoming,Corporate Payment,Middle East,Central Asia,MT
5883,Bank of America,BOABAPYTBUG,RAK Bank,RBRAMEAANF7,1372.3,EUR,MT950,2022,Outgoing,Trade Finance,Asia Pacific,Middle East,MT
5884,Goldman Sachs,GSGOAPYB7P0,United Arab Bank,UABUMEAPCIA,10628.33,CNY,MT910,2020,Outgoing,Loan Disbursement,Asia Pacific,Middle East,MT
5885,First Abu Dhabi Bank,FADBMEA2699,Commercial Bank of Dubai,CBODMEA7WUU,118608.68,CAD,MT940,2019,Outgoing,Loan Disbursement,Middle East,Middle East,MT
5886,BNP Paribas,BPBNSAGC7SV,Emirates NBD,ENEMMEA6RXO,169942.14,AED,MT910,2021,Outgoing,Trade Finance,South Asia,Middle East,MT
5887,Morgan Stanley,MSMOAFSRT5V,Sharjah Islamic Bank,SIBSMEAWAQ7,88547.23,USD,MT940,2016,Outgoing,Retail Payment,Africa,Middle East,MT
5888,HSBC,HSBCSAJE8V3,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,6251.17,GBP,MT760,2020,Incoming,Corporate Payment,South Asia,Middle East,MT
5889,First Abu Dhabi Bank,FADBMEA2699,Abu Dhabi Islamic Bank,ADIBMEAAD1L,10195.45,USD,MT950,2015,Incoming,Trade Finance,Middle East,Middle East,MT
5890,BNP Paribas,BPBNSAGC7SV,Emirates NBD,ENEMMEA6RXO,55084.57,USD,MT799,2015,Outgoing,Retail Payment,South Asia,Middle East,MT
5891,Credit Suisse,CSCREUD3JR5,Mashreq Bank,MBMAMEAE4ZY,40246.46,GBP,MT910,2021,Incoming,Corporate Payment,Europe,Middle East,MT
5892,Industrial and Commercial Bank of China,IACBCASEWNX,National Bank of Fujairah,NBOFMEAE56L,875730.67,AED,MT940,2023,Incoming,Trade Finance,Caribbean,Middle East,MT
5893,Wells Fargo,WFWENAPH7O1,Abu Dhabi Islamic Bank,ADIBMEAAD1L,166321.36,USD,MT950,2020,Incoming,FX Settlement,North America,Middle East,MT
5894,BNP Paribas,BPBNSAGC7SV,Citibank,CCITCSAWGWT,1333318.37,USD,MT950,2023,Incoming,Treasury Operations,South Asia,Africa,MT
5895,First Abu Dhabi Bank,FADBMEA2699,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,127772.33,AED,MT700,2017,Incoming,Investment,Middle East,Middle East,MT
5896,Royal Bank of Canada,RBOCAPJ0UHW,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,30839.15,GBP,MT760,2019,Incoming,Corporate Payment,Asia Pacific,Middle East,MT
5897,BNP Paribas,BPBNSAGC7SV,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,136539.77,EUR,MT760,2015,Outgoing,Corporate Payment,South Asia,Middle East,MT
5898,Bank of America,BOABAPYTBUG,Abu Dhabi Commercial Bank,ADCBMEAD03P,38863.05,EUR,MT950,2015,Incoming,Retail Payment,Asia Pacific,Europe,MT
5899,Abu Dhabi Commercial Bank,ADCBMEAD03P,HSBC,HSBCSAJE8V3,44263.17,USD,MT950,2021,Outgoing,FX Settlement,Middle East,North America,MT
5900,Abu Dhabi Commercial Bank,ADCBMEAD03P,Emirates NBD,ENEMMEA6RXO,48650.3,CHF,MT760,2015,Outgoing,Trade Finance,Middle East,Middle East,MT
5901,Emirates NBD,ENEMMEA6RXO,Industrial and Commercial Bank of China,IACBCASEWNX,6097.93,USD,MT760,2022,Incoming,Corporate Payment,Middle East,North America,MT
5902,Mashreq Bank,MBMAMEAE4ZY,RAK Bank,RBRAMEAANF7,7142.52,EUR,MT950,2023,Outgoing,Investment,Middle East,Middle East,MT
5903,First Abu Dhabi Bank,FADBMEA2699,Standard Chartered,SCSTSAJOP2N,12106.8,EUR,MT940,2015,Incoming,Corporate Payment,Middle East,Asia Pacific,MT
5904,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Industrial and Commercial Bank of China,IACBCASEWNX,2319.0,EUR,MT910,2017,Outgoing,Interbank Settlement,Asia Pacific,Europe,MT
5905,Goldman Sachs,GSGOAPYB7P0,Dubai Islamic Bank,DIBDMEA5E82,24070.96,USD,MT910,2018,Incoming,FX Settlement,Asia Pacific,Middle East,MT
5906,Industrial and Commercial Bank of China,IACBCASEWNX,National Bank of Fujairah,NBOFMEAE56L,1128.96,USD,MT700,2015,Outgoing,Treasury Operations,Caribbean,Middle East,MT
5907,Citibank,CCITCSAWGWT,First Abu Dhabi Bank,FADBMEA2699,214309.11,EUR,MT760,2020,Incoming,Trade Finance,Central Asia,Middle East,MT
5908,JPMorgan Chase,JCJPCSPOOGD,Bank of China,BOCBLAUE3HB,16808.01,USD,MT202,2020,Incoming,Retail Payment,Central Asia,Caribbean,MT
5909,Deutsche Bank,DBDEAFDWKG7,Abu Dhabi Commercial Bank,ADCBMEAD03P,139462.46,USD,MT760,2015,Incoming,Treasury Operations,Africa,Middle East,MT
5910,Deutsche Bank,DBDEAFDWKG7,RAK Bank,RBRAMEAANF7,71111.54,CAD,MT700,2023,Outgoing,Loan Disbursement,Africa,Middle East,MT
5911,HSBC,HSBCSAJE8V3,Emirates NBD,ENEMMEA6RXO,47838.0,JPY,MT910,2021,Outgoing,Treasury Operations,South Asia,Middle East,MT
5912,Wells Fargo,WFWENAPH7O1,Abu Dhabi Islamic Bank,ADIBMEAAD1L,24904.8,AED,MT910,2015,Incoming,Treasury Operations,North America,Middle East,MT
5913,First Abu Dhabi Bank,FADBMEA2699,National Bank of Fujairah,NBOFMEAE56L,59152.82,CAD,MT202,2015,Outgoing,FX Settlement,Middle East,Middle East,MT
5914,Mashreq Bank,MBMAMEAE4ZY,Mashreq Bank,MBMAMEAE4ZY,8771.52,USD,MT202,2022,Incoming,Interbank Settlement,Middle East,Middle East,MT
5915,Morgan Stanley,MSMOAFSRT5V,RAK Bank,RBRAMEAANF7,136997.94,EUR,MT910,2017,Incoming,Investment,Africa,Middle East,MT
5916,UBS,UBSXCAE3O4P,RAK Bank,RBRAMEAANF7,98991.16,USD,MT940,2022,Outgoing,Treasury Operations,Caribbean,Middle East,MT
5917,Goldman Sachs,GSGOAPYB7P0,Commercial Bank of Dubai,CBODMEA7WUU,18296.18,EUR,MT799,2020,Outgoing,FX Settlement,Asia Pacific,Middle East,MT
5918,Wells Fargo,WFWENAPH7O1,Emirates NBD,ENEMMEA6RXO,11452.25,CNY,MT700,2018,Outgoing,Corporate Payment,North America,Middle East,MT
5919,Goldman Sachs,GSGOAPYB7P0,Commercial Bank of Dubai,CBODMEA7WUU,44214.44,EUR,MT760,2022,Incoming,Interbank Settlement,Asia Pacific,Middle East,MT
5920,Abu Dhabi Commercial Bank,ADCBMEAD03P,Goldman Sachs,GSGOAPYB7P0,13271.9,USD,MT950,2022,Incoming,Investment,Middle East,North America,MT
5921,HSBC,HSBCSAJE8V3,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,262000.83,USD,MT940,2022,Incoming,Corporate Payment,South Asia,Middle East,MT
5922,Citibank,CCITCSAWGWT,Emirates NBD,ENEMMEA6RXO,967865.0,JPY,MT202,2017,Outgoing,FX Settlement,Central Asia,Middle East,MT
5923,Bank of China,BOCBLAUE3HB,Abu Dhabi Commercial Bank,ADCBMEAD03P,3787.36,USD,MT940,2020,Incoming,Corporate Payment,Latin America,Middle East,MT
5924,Citibank,CCITCSAWGWT,Mashreq Bank,MBMAMEAE4ZY,24109.8,EUR,MT760,2022,Outgoing,Loan Disbursement,Central Asia,Middle East,MT
5925,HSBC,HSBCSAJE8V3,Citibank,CCITCSAWGWT,28473.2,USD,MT799,2019,Outgoing,Investment,South Asia,Africa,MT
5926,Bank of China,BOCBLAUE3HB,National Bank of Fujairah,NBOFMEAE56L,135020.27,EUR,MT760,2017,Incoming,Investment,Latin America,Middle East,MT
5927,Morgan Stanley,MSMOAFSRT5V,Mashreq Bank,MBMAMEAE4ZY,230503.56,AED,MT700,2017,Incoming,Interbank Settlement,Africa,Middle East,MT
5928,Wells Fargo,WFWENAPH7O1,Abu Dhabi Islamic Bank,ADIBMEAAD1L,71598.92,EUR,MT202,2021,Outgoing,Interbank Settlement,North America,Middle East,MT
5929,Emirates NBD,ENEMMEA6RXO,Emirates NBD,ENEMMEA6RXO,536095.47,AED,MT700,2022,Outgoing,Retail Payment,Middle East,Middle East,MT
5930,Citibank,CCITCSAWGWT,Abu Dhabi Commercial Bank,ADCBMEAD03P,137162.0,JPY,MT799,2023,Incoming,FX Settlement,Central Asia,Middle East,MT
5931,Barclays,BBARCAJJO3R,United Arab Bank,UABUMEAPCIA,5631.04,CHF,MT950,2015,Incoming,Investment,Caribbean,Middle East,MT
